date,tmax,tmin,precip
1988-07-18 03:00:00+00:00,22.4295,12.2295,0.0
1988-07-19 03:00:00+00:00,23.829498,13.0795,0.0
1988-07-20 03:00:00+00:00,24.879501,14.8295,0.0
1988-07-21 03:00:00+00:00,26.379501,15.4795,0.0
1988-07-22 03:00:00+00:00,27.379501,15.2295,0.0
1988-07-23 03:00:00+00:00,27.329498,15.3295,0.0
1988-07-24 03:00:00+00:00,20.4795,14.1295,0.0
1988-07-25 03:00:00+00:00,20.1795,7.6295,0.0
1988-07-26 03:00:00+00:00,21.1795,7.9795,0.0
1988-07-27 03:00:00+00:00,22.9295,10.3295,0.0
1988-07-28 03:00:00+00:00,23.6795,11.8295,0.0
1988-07-29 03:00:00+00:00,24.2295,11.9295,0.0
1988-07-30 03:00:00+00:00,23.7795,12.6795,0.0
1988-07-31 03:00:00+00:00,23.2795,11.8295,0.0
1988-08-01 03:00:00+00:00,23.829498,11.7295,0.0
1988-08-02 03:00:00+00:00,24.4795,11.8795,0.0
1988-08-03 03:00:00+00:00,25.4795,11.1295,0.0
1988-08-04 03:00:00+00:00,26.129501,12.6795,0.0
1988-08-05 03:00:00+00:00,26.9795,15.5795,0.0
1988-08-06 03:00:00+00:00,25.9795,17.9295,0.0
1988-08-07 03:00:00+00:00,27.879501,17.7795,0.0
1988-08-08 03:00:00+00:00,30.329498,18.9295,0.0
1988-08-09 03:00:00+00:00,31.5295,18.7295,0.0
1988-08-10 03:00:00+00:00,24.579498,14.5295,0.0
1988-08-11 03:00:00+00:00,25.629501,11.3795,0.0
1988-08-12 03:00:00+00:00,27.6795,14.7795,0.0
1988-08-13 03:00:00+00:00,28.079498,16.0295,0.0
1988-08-14 03:00:00+00:00,26.579498,15.4295,0.0
1988-08-15 03:00:00+00:00,26.7795,14.7795,0.0
1988-08-16 03:00:00+00:00,27.9295,14.3795,0.0
1988-08-17 03:00:00+00:00,28.379501,13.5295,0.0
1988-08-18 03:00:00+00:00,27.4795,15.6795,0.0
1988-08-19 03:00:00+00:00,28.329498,16.2795,0.0
1988-08-20 03:00:00+00:00,28.9795,15.4795,0.0
1988-08-21 03:00:00+00:00,30.129501,14.6295,0.0
1988-08-22 03:00:00+00:00,30.4795,17.579498,0.0
1988-08-23 03:00:00+00:00,31.5295,17.2795,0.0
1988-08-24 03:00:00+00:00,30.9295,17.7295,0.0
1988-08-25 03:00:00+00:00,32.3295,16.7295,0.0
1988-08-26 03:00:00+00:00,32.9295,15.7295,0.0
1988-08-27 03:00:00+00:00,33.6795,17.329498,0.0
1988-08-28 03:00:00+00:00,33.2795,17.2295,0.0
1988-08-29 03:00:00+00:00,31.9295,19.129501,0.0
1988-08-30 03:00:00+00:00,31.4795,15.8795,0.0
1988-08-31 03:00:00+00:00,32.7295,16.6795,0.0
1988-09-01 03:00:00+00:00,33.879498,16.829498,0.0
1988-09-02 03:00:00+00:00,31.4795,17.6795,0.0
1988-09-03 03:00:00+00:00,29.6795,17.1795,0.0
1988-09-04 03:00:00+00:00,29.2295,18.379501,0.0
1988-09-05 03:00:00+00:00,29.7295,19.4295,0.0
1988-09-06 03:00:00+00:00,29.079498,17.6795,0.0
1988-09-07 03:00:00+00:00,30.2295,17.5295,0.0
1988-09-08 03:00:00+00:00,32.379498,16.1795,0.0
1988-09-09 03:00:00+00:00,32.8295,18.4295,0.0
1988-09-10 03:00:00+00:00,33.2295,18.579498,0.0
1988-09-11 03:00:00+00:00,33.2795,17.6795,0.0
1988-09-12 03:00:00+00:00,34.3295,20.1795,0.0
1988-09-13 03:00:00+00:00,36.0295,21.129501,0.0
1988-09-14 03:00:00+00:00,34.879498,21.2795,0.0
1988-09-15 03:00:00+00:00,25.579498,17.629501,2.7
1988-09-16 03:00:00+00:00,30.2295,16.5295,2.3
1988-09-17 03:00:00+00:00,32.379498,18.7795,1.5000001
1988-09-18 03:00:00+00:00,27.6795,17.829498,1.0
1988-09-19 03:00:00+00:00,31.379501,17.7295,0.2
1988-09-20 03:00:00+00:00,31.7295,20.2295,0.0
1988-09-21 03:00:00+00:00,32.7795,20.7795,0.0
1988-09-22 03:00:00+00:00,33.9795,20.5295,0.0
1988-09-23 03:00:00+00:00,35.2795,22.7795,0.0
1988-09-24 03:00:00+00:00,36.879498,24.079498,0.0
1988-09-25 03:00:00+00:00,37.0295,23.5295,0.0
1988-09-26 03:00:00+00:00,37.129498,22.629501,0.0
1988-09-27 03:00:00+00:00,36.9295,24.2795,0.0
1988-09-28 03:00:00+00:00,35.2795,20.379501,3.4
1988-09-29 03:00:00+00:00,24.579498,17.7795,12.8
1988-09-30 03:00:00+00:00,27.5295,18.079498,5.5
1988-10-01 03:00:00+00:00,29.4795,18.5295,1.2
1988-10-02 03:00:00+00:00,30.7795,19.079498,0.4
1988-10-03 03:00:00+00:00,32.1795,20.2795,1.3
1988-10-04 03:00:00+00:00,33.0295,20.629501,0.6
1988-10-05 03:00:00+00:00,30.4295,19.879501,22.9
1988-10-06 03:00:00+00:00,28.329498,19.1795,5.1
1988-10-07 03:00:00+00:00,28.329498,19.9295,0.0
1988-10-08 03:00:00+00:00,30.829498,19.4795,0.0
1988-10-09 03:00:00+00:00,32.1795,20.2795,0.1
1988-10-10 03:00:00+00:00,29.9295,21.129501,0.0
1988-10-11 03:00:00+00:00,28.579498,19.129501,3.3999999
1988-10-12 03:00:00+00:00,24.5295,18.2295,11.5
1988-10-13 03:00:00+00:00,25.329498,17.079498,1.5
1988-10-14 03:00:00+00:00,27.6795,15.4795,0.0
1988-10-15 03:00:00+00:00,30.129501,14.3795,0.0
1988-10-16 03:00:00+00:00,32.0795,14.8295,0.1
1988-10-17 03:00:00+00:00,25.6795,19.129501,11.9
1988-10-18 03:00:00+00:00,29.629501,18.579498,0.1
1988-10-19 03:00:00+00:00,31.629501,20.7295,8.200001
1988-10-20 03:00:00+00:00,27.329498,20.0295,19.0
1988-10-21 03:00:00+00:00,28.7295,18.9295,5.9999995
1988-10-22 03:00:00+00:00,31.2795,19.7295,7.3
1988-10-23 03:00:00+00:00,25.7295,20.0295,24.400002
1988-10-24 03:00:00+00:00,26.7795,18.4795,2.3
1988-10-25 03:00:00+00:00,30.4295,20.379501,5.8
1988-10-26 03:00:00+00:00,30.629501,21.079498,2.9
1988-10-27 03:00:00+00:00,25.129501,16.9295,3.4
1988-10-28 03:00:00+00:00,25.7795,16.9795,2.3
1988-10-29 03:00:00+00:00,28.579498,19.9295,12.700001
1988-10-30 03:00:00+00:00,29.9795,19.7295,6.7
1988-10-31 03:00:00+00:00,29.629501,20.0295,1.9000001
1988-11-01 03:00:00+00:00,28.4795,19.9295,33.8
1988-11-02 03:00:00+00:00,26.6795,17.4795,3.3999999
1988-11-03 03:00:00+00:00,25.079498,17.829498,3.0
1988-11-04 03:00:00+00:00,21.7295,17.079498,0.0
1988-11-05 03:00:00+00:00,24.2295,15.9295,1.3000001
1988-11-06 03:00:00+00:00,26.0295,15.7295,0.4
1988-11-07 03:00:00+00:00,27.629501,17.579498,7.9
1988-11-08 03:00:00+00:00,28.5295,17.329498,0.2
1988-11-09 03:00:00+00:00,30.0295,19.4795,0.3
1988-11-10 03:00:00+00:00,30.629501,20.629501,0.3
1988-11-11 03:00:00+00:00,31.9295,21.129501,0.1
1988-11-12 03:00:00+00:00,33.2795,22.1795,0.3
1988-11-13 03:00:00+00:00,33.5295,21.079498,0.4
1988-11-14 03:00:00+00:00,34.1795,20.829498,1.9
1988-11-15 03:00:00+00:00,31.2795,20.879501,4.5
1988-11-16 03:00:00+00:00,30.879501,21.079498,0.0
1988-11-17 03:00:00+00:00,29.629501,20.629501,0.0
1988-11-18 03:00:00+00:00,30.4295,19.9795,0.3
1988-11-19 03:00:00+00:00,31.5295,22.129501,0.2
1988-11-20 03:00:00+00:00,27.9795,22.129501,0.3
1988-11-21 03:00:00+00:00,29.829498,21.7795,3.1000001
1988-11-22 03:00:00+00:00,30.7295,22.0295,20.699999
1988-11-23 03:00:00+00:00,28.2795,20.9795,4.7999997
1988-11-24 03:00:00+00:00,29.4295,20.2295,0.2
1988-11-25 03:00:00+00:00,29.579498,19.079498,0.0
1988-11-26 03:00:00+00:00,31.129501,18.5295,0.5
1988-11-27 03:00:00+00:00,28.129501,20.879501,9.4
1988-11-28 03:00:00+00:00,28.079498,17.629501,0.1
1988-11-29 03:00:00+00:00,28.7795,16.6795,0.0
1988-11-30 03:00:00+00:00,29.2795,19.2295,0.1
1988-12-01 03:00:00+00:00,25.9295,20.329498,18.800001
1988-12-02 03:00:00+00:00,27.0295,19.6795,11.6
1988-12-03 03:00:00+00:00,28.9295,17.7295,0.0
1988-12-04 03:00:00+00:00,29.9795,18.829498,0.0
1988-12-05 03:00:00+00:00,30.079498,19.9795,0.0
1988-12-06 03:00:00+00:00,31.079498,17.6795,0.0
1988-12-07 03:00:00+00:00,31.0295,18.2795,0.0
1988-12-08 03:00:00+00:00,31.7295,19.0295,0.0
1988-12-09 03:00:00+00:00,31.829498,21.1795,0.0
1988-12-10 03:00:00+00:00,31.4795,21.9295,7.6
1988-12-11 03:00:00+00:00,30.829498,20.579498,9.700001
1988-12-12 03:00:00+00:00,30.629501,20.7295,5.8999996
1988-12-13 03:00:00+00:00,29.9795,21.2295,18.8
1988-12-14 03:00:00+00:00,27.879501,21.5295,10.5
1988-12-15 03:00:00+00:00,28.579498,21.329498,8.299999
1988-12-16 03:00:00+00:00,30.629501,20.4295,0.6
1988-12-17 03:00:00+00:00,29.9795,21.2295,0.2
1988-12-18 03:00:00+00:00,30.1795,20.9795,0.9
1988-12-19 03:00:00+00:00,30.4295,22.7295,0.6
1988-12-20 03:00:00+00:00,30.4795,21.9295,2.1000001
1988-12-21 03:00:00+00:00,27.129501,21.4295,14.8
1988-12-22 03:00:00+00:00,28.379501,20.579498,7.7
1988-12-23 03:00:00+00:00,27.9795,20.0295,15.4
1988-12-24 03:00:00+00:00,23.4295,20.629501,20.900003
1988-12-25 03:00:00+00:00,26.0295,20.6795,4.499999
1988-12-26 03:00:00+00:00,28.1795,20.079498,6.0
1988-12-27 03:00:00+00:00,30.879501,20.079498,0.0
1988-12-28 03:00:00+00:00,31.4295,22.079498,2.6
1988-12-29 03:00:00+00:00,31.4295,21.7795,3.0
1988-12-30 03:00:00+00:00,30.6795,21.6795,10.1
1988-12-31 03:00:00+00:00,30.0295,20.829498,6.2
1989-01-01 03:00:00+00:00,29.829498,21.129501,14.699999
1989-01-02 03:00:00+00:00,28.2795,20.4295,3.5
1989-01-03 03:00:00+00:00,24.2795,20.129501,19.600002
1989-01-04 03:00:00+00:00,23.0295,19.7295,18.2
1989-01-05 03:00:00+00:00,25.7295,20.129501,14.0
1989-01-06 03:00:00+00:00,27.9795,20.7295,5.3999996
1989-01-07 03:00:00+00:00,27.579498,21.2795,8.8
1989-01-08 03:00:00+00:00,27.1795,20.2295,19.800001
1989-01-09 03:00:00+00:00,26.2295,20.7295,15.2
1989-01-10 03:00:00+00:00,27.2295,20.6795,5.3
1989-01-11 03:00:00+00:00,28.379501,21.329498,0.4
1989-01-12 03:00:00+00:00,28.2295,19.629501,2.2
1989-01-13 03:00:00+00:00,28.879501,20.9795,2.0
1989-01-14 03:00:00+00:00,28.2795,21.079498,13.299999
1989-01-15 03:00:00+00:00,28.579498,20.5295,11.8
1989-01-16 03:00:00+00:00,26.879501,21.1795,14.900001
1989-01-17 03:00:00+00:00,25.9295,20.7295,6.0999994
1989-01-18 03:00:00+00:00,28.1795,20.4795,0.70000005
1989-01-19 03:00:00+00:00,29.079498,19.4795,1.2
1989-01-20 03:00:00+00:00,30.379501,20.379501,2.7
1989-01-21 03:00:00+00:00,29.9295,21.079498,1.9
1989-01-22 03:00:00+00:00,32.629498,20.9795,0.0
1989-01-23 03:00:00+00:00,31.7795,22.079498,4.2
1989-01-24 03:00:00+00:00,31.4295,21.7295,0.8
1989-01-25 03:00:00+00:00,30.879501,21.079498,0.4
1989-01-26 03:00:00+00:00,31.379501,20.1795,0.0
1989-01-27 03:00:00+00:00,31.4795,20.4795,2.6999998
1989-01-28 03:00:00+00:00,31.129501,20.5295,0.4
1989-01-29 03:00:00+00:00,30.629501,20.829498,0.5
1989-01-30 03:00:00+00:00,30.5295,20.7795,0.0
1989-01-31 03:00:00+00:00,32.7295,19.5295,0.0
1989-02-01 03:00:00+00:00,32.0795,20.4295,0.0
1989-02-02 03:00:00+00:00,32.379498,21.4795,4.0
1989-02-03 03:00:00+00:00,29.129501,20.1795,19.0
1989-02-04 03:00:00+00:00,26.329498,20.7795,28.2
1989-02-05 03:00:00+00:00,26.4295,19.9295,19.8
1989-02-06 03:00:00+00:00,27.579498,20.2295,11.800001
1989-02-07 03:00:00+00:00,28.5295,18.9295,5.0
1989-02-08 03:00:00+00:00,27.2795,20.2295,16.6
1989-02-09 03:00:00+00:00,26.0295,20.7295,24.0
1989-02-10 03:00:00+00:00,25.5295,20.2295,29.4
1989-02-11 03:00:00+00:00,25.5295,20.2295,27.699999
1989-02-12 03:00:00+00:00,27.1795,20.9295,5.6000004
1989-02-13 03:00:00+00:00,29.7795,20.629501,0.1
1989-02-14 03:00:00+00:00,28.4795,21.379501,20.399998
1989-02-15 03:00:00+00:00,25.7295,20.6795,15.400001
1989-02-16 03:00:00+00:00,28.129501,20.6795,3.6000001
1989-02-17 03:00:00+00:00,29.079498,21.4295,13.800001
1989-02-18 03:00:00+00:00,29.629501,20.829498,10.400001
1989-02-19 03:00:00+00:00,31.079498,20.079498,1.2
1989-02-20 03:00:00+00:00,30.9295,20.0295,0.3
1989-02-21 03:00:00+00:00,29.829498,21.2795,0.4
1989-02-22 03:00:00+00:00,29.2795,21.4795,3.8000002
1989-02-23 03:00:00+00:00,29.629501,20.579498,5.2
1989-02-24 03:00:00+00:00,29.579498,20.9795,2.6
1989-02-25 03:00:00+00:00,28.829498,21.379501,4.8
1989-02-26 03:00:00+00:00,29.5295,20.7795,0.3
1989-02-27 03:00:00+00:00,30.9295,20.879501,10.6
1989-02-28 03:00:00+00:00,30.7795,21.829498,8.9
1989-03-01 03:00:00+00:00,29.2795,21.629501,22.599998
1989-03-02 03:00:00+00:00,28.4795,20.579498,7.6999993
1989-03-03 03:00:00+00:00,29.579498,20.5295,3.6
1989-03-04 03:00:00+00:00,29.129501,19.879501,2.7000003
1989-03-05 03:00:00+00:00,28.5295,19.579498,4.5
1989-03-06 03:00:00+00:00,28.2795,20.579498,0.3
1989-03-07 03:00:00+00:00,28.2795,20.4295,2.1999998
1989-03-08 03:00:00+00:00,28.7795,20.7295,0.6
1989-03-09 03:00:00+00:00,28.079498,20.329498,0.90000004
1989-03-10 03:00:00+00:00,29.0295,20.2795,0.0
1989-03-11 03:00:00+00:00,29.579498,20.0295,0.3
1989-03-12 03:00:00+00:00,30.079498,20.2295,0.0
1989-03-13 03:00:00+00:00,24.379501,21.0295,15.3
1989-03-14 03:00:00+00:00,21.7795,20.4295,19.5
1989-03-15 03:00:00+00:00,25.079498,19.9795,8.6
1989-03-16 03:00:00+00:00,26.4295,20.7295,7.0
1989-03-17 03:00:00+00:00,28.9295,18.879501,5.7999997
1989-03-18 03:00:00+00:00,30.0295,20.329498,0.4
1989-03-19 03:00:00+00:00,28.579498,21.2295,3.9
1989-03-20 03:00:00+00:00,28.579498,21.7795,0.0
1989-03-21 03:00:00+00:00,29.7295,20.1795,0.0
1989-03-22 03:00:00+00:00,29.7795,19.579498,0.0
1989-03-23 03:00:00+00:00,29.629501,19.579498,0.2
1989-03-24 03:00:00+00:00,29.829498,19.9795,0.3
1989-03-25 03:00:00+00:00,30.129501,21.2795,0.70000005
1989-03-26 03:00:00+00:00,30.079498,20.9295,0.0
1989-03-27 03:00:00+00:00,29.829498,20.129501,0.3
1989-03-28 03:00:00+00:00,30.7795,20.829498,3.1000001
1989-03-29 03:00:00+00:00,29.9295,20.6795,1.8
1989-03-30 03:00:00+00:00,29.6795,20.9295,0.1
1989-03-31 03:00:00+00:00,30.2295,20.379501,0.1
1989-04-01 03:00:00+00:00,30.9795,19.9295,1.3
1989-04-02 03:00:00+00:00,29.9295,20.4795,2.1
1989-04-03 03:00:00+00:00,30.7795,20.129501,1.0
1989-04-04 03:00:00+00:00,31.079498,19.7795,1.0
1989-04-05 03:00:00+00:00,31.829498,22.2295,0.5
1989-04-06 03:00:00+00:00,31.1795,20.829498,0.1
1989-04-07 03:00:00+00:00,30.9295,21.7795,3.4
1989-04-08 03:00:00+00:00,30.629501,20.5295,0.0
1989-04-09 03:00:00+00:00,31.329498,19.9795,0.0
1989-04-10 03:00:00+00:00,30.7795,21.629501,1.5000001
1989-04-11 03:00:00+00:00,28.129501,20.5295,18.1
1989-04-12 03:00:00+00:00,26.379501,20.879501,9.1
1989-04-13 03:00:00+00:00,27.9795,19.4795,6.2000003
1989-04-14 03:00:00+00:00,27.4795,20.1795,10.5
1989-04-15 03:00:00+00:00,28.629501,19.629501,3.5
1989-04-16 03:00:00+00:00,28.7295,20.4795,0.2
1989-04-17 03:00:00+00:00,28.7795,20.2295,0.4
1989-04-18 03:00:00+00:00,28.7795,19.2295,0.0
1989-04-19 03:00:00+00:00,23.7795,18.7795,22.199999
1989-04-20 03:00:00+00:00,25.4795,16.579498,0.0
1989-04-21 03:00:00+00:00,26.129501,16.4295,0.0
1989-04-22 03:00:00+00:00,26.4795,16.579498,0.3
1989-04-23 03:00:00+00:00,26.329498,18.079498,0.1
1989-04-24 03:00:00+00:00,24.9295,19.5295,0.5
1989-04-25 03:00:00+00:00,26.7295,18.1795,0.0
1989-04-26 03:00:00+00:00,27.1795,17.0295,0.0
1989-04-27 03:00:00+00:00,28.129501,16.879501,0.0
1989-04-28 03:00:00+00:00,28.9295,17.2795,0.1
1989-04-29 03:00:00+00:00,26.7295,19.6795,0.0
1989-04-30 03:00:00+00:00,28.4295,18.829498,2.3
1989-05-01 03:00:00+00:00,30.4795,19.1795,2.0
1989-05-02 03:00:00+00:00,29.629501,19.629501,1.5
1989-05-03 03:00:00+00:00,30.0295,20.4295,1.0
1989-05-04 03:00:00+00:00,30.079498,20.0295,0.2
1989-05-05 03:00:00+00:00,29.2795,19.829498,0.0
1989-05-06 03:00:00+00:00,22.7795,18.579498,2.4
1989-05-07 03:00:00+00:00,21.7295,14.2795,0.0
1989-05-08 03:00:00+00:00,24.4795,13.9295,0.0
1989-05-09 03:00:00+00:00,24.1795,17.2295,0.0
1989-05-10 03:00:00+00:00,24.6795,16.4295,0.0
1989-05-11 03:00:00+00:00,25.129501,15.1795,0.0
1989-05-12 03:00:00+00:00,25.329498,14.8295,0.0
1989-05-13 03:00:00+00:00,25.4795,16.1795,0.0
1989-05-14 03:00:00+00:00,25.829498,15.3795,0.0
1989-05-15 03:00:00+00:00,26.129501,16.0295,0.0
1989-05-16 03:00:00+00:00,26.079498,14.9795,0.0
1989-05-17 03:00:00+00:00,25.6795,13.2795,0.0
1989-05-18 03:00:00+00:00,25.5295,14.0795,0.0
1989-05-19 03:00:00+00:00,25.0295,16.4295,0.1
1989-05-20 03:00:00+00:00,25.829498,15.8795,0.0
1989-05-21 03:00:00+00:00,26.829498,15.9295,0.0
1989-05-22 03:00:00+00:00,27.2295,15.6795,0.0
1989-05-23 03:00:00+00:00,27.579498,16.6795,0.0
1989-05-24 03:00:00+00:00,27.7795,16.0795,0.0
1989-05-25 03:00:00+00:00,28.579498,15.4295,0.0
1989-05-26 03:00:00+00:00,24.7295,15.6795,0.0
1989-05-27 03:00:00+00:00,19.879501,11.1295,0.0
1989-05-28 03:00:00+00:00,22.579498,12.4795,0.0
1989-05-29 03:00:00+00:00,23.629501,11.3295,0.0
1989-05-30 03:00:00+00:00,24.9795,11.5295,0.0
1989-05-31 03:00:00+00:00,27.2295,12.9295,0.0
1989-06-01 03:00:00+00:00,27.4295,14.2295,0.0
1989-06-02 03:00:00+00:00,27.379501,16.2295,0.0
1989-06-03 03:00:00+00:00,28.129501,15.0795,0.0
1989-06-04 03:00:00+00:00,28.129501,15.6795,0.0
1989-06-05 03:00:00+00:00,28.5295,16.379501,0.0
1989-06-06 03:00:00+00:00,27.4295,16.0295,0.1
1989-06-07 03:00:00+00:00,28.629501,18.129501,0.0
1989-06-08 03:00:00+00:00,26.9795,19.2295,1.7
1989-06-09 03:00:00+00:00,26.629501,16.879501,2.0
1989-06-10 03:00:00+00:00,26.0295,16.829498,12.200001
1989-06-11 03:00:00+00:00,20.379501,15.6295,23.999998
1989-06-12 03:00:00+00:00,19.1795,14.2295,0.0
1989-06-13 03:00:00+00:00,22.4295,12.7795,0.0
1989-06-14 03:00:00+00:00,22.129501,12.0295,0.0
1989-06-15 03:00:00+00:00,22.379501,12.6795,0.0
1989-06-16 03:00:00+00:00,22.4295,13.8795,0.0
1989-06-17 03:00:00+00:00,22.879501,14.4795,0.0
1989-06-18 03:00:00+00:00,23.5295,16.2795,0.0
1989-06-19 03:00:00+00:00,25.1795,13.9795,0.0
1989-06-20 03:00:00+00:00,25.629501,13.9795,0.0
1989-06-21 03:00:00+00:00,25.079498,13.4795,0.0
1989-06-22 03:00:00+00:00,25.579498,14.8795,0.0
1989-06-23 03:00:00+00:00,26.129501,13.3295,0.0
1989-06-24 03:00:00+00:00,26.5295,14.9295,6.3
1989-06-25 03:00:00+00:00,22.6795,16.629501,9.700001
1989-06-26 03:00:00+00:00,20.129501,13.9295,0.6
1989-06-27 03:00:00+00:00,22.129501,13.0795,0.0
1989-06-28 03:00:00+00:00,21.879501,12.9795,5.7
1989-06-29 03:00:00+00:00,23.129501,14.0295,0.0
1989-06-30 03:00:00+00:00,24.5295,12.9795,0.0
1989-07-01 03:00:00+00:00,27.4295,14.8795,0.3
1989-07-02 03:00:00+00:00,27.4295,14.8795,0.0
1989-07-03 03:00:00+00:00,26.829498,15.5295,0.0
1989-07-04 03:00:00+00:00,25.7295,16.4295,0.0
1989-07-05 03:00:00+00:00,25.4295,17.1795,0.2
1989-07-06 03:00:00+00:00,18.1795,10.7795,2.8999999
1989-07-07 03:00:00+00:00,15.8295,11.2295,0.70000005
1989-07-08 03:00:00+00:00,17.9795,13.0795,0.0
1989-07-09 03:00:00+00:00,20.579498,10.1295,0.0
1989-07-10 03:00:00+00:00,21.7795,10.1795,0.0
1989-07-11 03:00:00+00:00,21.9795,10.0295,0.0
1989-07-12 03:00:00+00:00,22.329498,9.3795,0.0
1989-07-13 03:00:00+00:00,23.879501,8.9295,0.0
1989-07-14 03:00:00+00:00,25.379501,9.9795,0.0
1989-07-15 03:00:00+00:00,24.879501,10.2295,0.0
1989-07-16 03:00:00+00:00,25.129501,11.4295,0.0
1989-07-17 03:00:00+00:00,24.829498,11.9795,0.0
1989-07-18 03:00:00+00:00,24.4295,11.5795,0.0
1989-07-19 03:00:00+00:00,24.2295,10.1795,0.0
1989-07-20 03:00:00+00:00,23.7795,10.9295,0.0
1989-07-21 03:00:00+00:00,24.7795,10.2795,0.0
1989-07-22 03:00:00+00:00,25.879501,10.1295,0.0
1989-07-23 03:00:00+00:00,26.9295,10.1295,0.0
1989-07-24 03:00:00+00:00,28.329498,11.7295,0.0
1989-07-25 03:00:00+00:00,25.2295,14.9295,1.7
1989-07-26 03:00:00+00:00,28.629501,15.5295,0.0
1989-07-27 03:00:00+00:00,29.7295,16.7295,0.9
1989-07-28 03:00:00+00:00,21.629501,17.829498,19.1
1989-07-29 03:00:00+00:00,25.1795,17.1795,1.5000001
1989-07-30 03:00:00+00:00,26.379501,18.6795,36.6
1989-07-31 03:00:00+00:00,23.4795,14.1295,17.3
1989-08-01 03:00:00+00:00,24.6795,11.0295,0.0
1989-08-02 03:00:00+00:00,25.379501,13.4295,0.0
1989-08-03 03:00:00+00:00,24.579498,14.9795,0.0
1989-08-04 03:00:00+00:00,25.879501,14.2795,0.0
1989-08-05 03:00:00+00:00,26.9795,12.8795,0.8
1989-08-06 03:00:00+00:00,24.9295,15.1295,0.5
1989-08-07 03:00:00+00:00,25.7295,14.6795,0.1
1989-08-08 03:00:00+00:00,27.129501,15.2795,0.0
1989-08-09 03:00:00+00:00,28.4795,15.9295,0.0
1989-08-10 03:00:00+00:00,21.5295,14.2295,2.6
1989-08-11 03:00:00+00:00,20.6795,9.9795,0.0
1989-08-12 03:00:00+00:00,22.5295,12.1295,0.0
1989-08-13 03:00:00+00:00,24.329498,11.9295,0.0
1989-08-14 03:00:00+00:00,24.4295,12.7295,0.0
1989-08-15 03:00:00+00:00,25.4795,13.2795,0.0
1989-08-16 03:00:00+00:00,27.079498,13.5295,0.0
1989-08-17 03:00:00+00:00,28.129501,15.1295,0.0
1989-08-18 03:00:00+00:00,28.1795,15.1795,0.0
1989-08-19 03:00:00+00:00,28.4295,17.9295,0.0
1989-08-20 03:00:00+00:00,28.879501,19.2295,0.0
1989-08-21 03:00:00+00:00,30.6795,20.329498,0.0
1989-08-22 03:00:00+00:00,31.0295,19.2295,14.3
1989-08-23 03:00:00+00:00,28.329498,18.4795,0.2
1989-08-24 03:00:00+00:00,31.0295,17.4795,1.4000001
1989-08-25 03:00:00+00:00,29.4295,18.7295,9.1
1989-08-26 03:00:00+00:00,28.4295,17.079498,0.2
1989-08-27 03:00:00+00:00,30.2795,19.329498,10.400002
1989-08-28 03:00:00+00:00,25.0295,18.0295,0.0
1989-08-29 03:00:00+00:00,27.1795,16.2295,0.0
1989-08-30 03:00:00+00:00,27.379501,17.7295,0.0
1989-08-31 03:00:00+00:00,28.5295,17.379501,0.0
1989-09-01 03:00:00+00:00,27.329498,18.629501,7.3
1989-09-02 03:00:00+00:00,24.9295,15.7795,0.7
1989-09-03 03:00:00+00:00,25.5295,11.9295,0.0
1989-09-04 03:00:00+00:00,28.0295,15.8795,0.2
1989-09-05 03:00:00+00:00,27.579498,17.329498,8.2
1989-09-06 03:00:00+00:00,29.4795,16.629501,0.90000004
1989-09-07 03:00:00+00:00,28.9295,18.0295,7.6
1989-09-08 03:00:00+00:00,31.629501,19.379501,0.6
1989-09-09 03:00:00+00:00,31.0295,20.129501,2.1999998
1989-09-10 03:00:00+00:00,32.9795,20.6795,1.4
1989-09-11 03:00:00+00:00,32.9795,21.7295,0.0
1989-09-12 03:00:00+00:00,33.5295,21.079498,0.8000001
1989-09-13 03:00:00+00:00,31.079498,20.4295,11.7
1989-09-14 03:00:00+00:00,27.4795,20.7295,8.099999
1989-09-15 03:00:00+00:00,24.379501,18.5295,4.2999997
1989-09-16 03:00:00+00:00,24.4295,14.5295,0.0
1989-09-17 03:00:00+00:00,23.879501,11.6795,0.0
1989-09-18 03:00:00+00:00,26.4795,12.4295,0.0
1989-09-19 03:00:00+00:00,28.2795,15.1795,0.2
1989-09-20 03:00:00+00:00,28.379501,16.9295,0.5
1989-09-21 03:00:00+00:00,30.2795,17.579498,0.1
1989-09-22 03:00:00+00:00,31.9295,19.9795,0.0
1989-09-23 03:00:00+00:00,33.7295,20.9795,0.1
1989-09-24 03:00:00+00:00,34.7795,20.6795,0.0
1989-09-25 03:00:00+00:00,28.9295,17.6795,5.5
1989-09-26 03:00:00+00:00,22.2295,14.4295,16.7
1989-09-27 03:00:00+00:00,24.5295,16.1795,4.3999996
1989-09-28 03:00:00+00:00,27.2295,15.6795,0.0
1989-09-29 03:00:00+00:00,28.2795,18.2295,0.2
1989-09-30 03:00:00+00:00,27.379501,17.329498,0.0
1989-10-01 03:00:00+00:00,27.079498,17.2295,0.1
1989-10-02 03:00:00+00:00,29.629501,18.2795,0.0
1989-10-03 03:00:00+00:00,31.379501,19.6795,4.1000004
1989-10-04 03:00:00+00:00,27.129501,18.6795,16.9
1989-10-05 03:00:00+00:00,28.579498,16.9295,0.1
1989-10-06 03:00:00+00:00,30.6795,16.629501,0.0
1989-10-07 03:00:00+00:00,32.6795,18.879501,0.0
1989-10-08 03:00:00+00:00,32.9295,19.2295,0.0
